"original","bias","std. error","min. c.i.","max. c.i."
1.00474659096051,1.1747700877196e-05,0.000244499659198406,1.00423989677282,1.00518291975081
1.00474659096051,1.1747700877196e-05,0.000244499659198406,1.00423989677282,1.00518291975081
1.00474659096051,1.1747700877196e-05,0.000244499659198406,1.00423989677282,1.00518291975081
